order_id,customer_id,order_date,status,subtotal,shipping,tax,total,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,created_at,updated_at
4371,877,2025-09-18 07:16:41.445283,returned,1224.28,0.0,97.94,1322.22,credit_card,406 Garcia Shore,Roseland,AK,26444,2025-09-18 07:16:41.445283,2025-09-18 07:16:41.445283
4372,588,2024-01-25 22:58:58.461274,returned,256.78,0.0,20.54,277.32,apple_pay,171 Gregory Park Suite 433,Whitetown,MN,38415,2024-01-25 22:58:58.461274,2024-01-26 22:58:58.461274
4373,267,2025-11-08 21:08:59.439319,shipped,42.85,0.0,3.43,46.28,credit_card,030 Donald Walks,East Carrie,IL,78067,2025-11-08 21:08:59.439319,2025-11-13 21:08:59.439319
4374,104,2025-11-13 02:20:49.082816,cancelled,869.65,0.0,69.57,939.22,apple_pay,74896 Adrian Shore Suite 899,Kennethville,NJ,08868,2025-11-13 02:20:49.082816,2025-11-13 02:20:49.082816
4375,576,2025-01-08 20:31:27.361929,completed,794.78,0.0,63.58,858.36,credit_card,9797 Dyer Corners Suite 365,Vazquezton,KS,43836,2025-01-08 20:31:27.361929,2025-01-10 20:31:27.361929
4376,927,2025-02-03 07:54:46.178020,completed,347.17,0.0,27.77,374.94,apple_pay,248 Bell Mountain,Johnsonchester,MH,21692,2025-02-03 07:54:46.178020,2025-02-05 07:54:46.178020
4377,688,2025-10-19 10:44:25.286414,returned,1585.36,0.0,126.83,1712.19,paypal,63066 Ryan Branch Suite 028,Lake Cynthiaview,MP,01551,2025-10-19 10:44:25.286414,2025-10-20 10:44:25.286414
4378,532,2025-07-22 19:53:21.181710,completed,1702.51,0.0,136.2,1838.71,credit_card,6334 Tracy Burgs Apt. 886,Port Charles,NJ,46852,2025-07-22 19:53:21.181710,2025-07-26 19:53:21.181710
4379,890,2025-10-13 10:12:40.817601,returned,313.01,0.0,25.04,338.05,paypal,66032 Mario Hills Apt. 802,Melvinshire,OK,64687,2025-10-13 10:12:40.817601,2025-10-17 10:12:40.817601
4380,806,2026-01-06 02:08:44.242717,returned,459.57,0.0,36.77,496.34,credit_card,56693 Cooper Cape Apt. 428,Jonesside,OR,22497,2026-01-06 02:08:44.242717,2026-01-07 02:08:44.242717
4381,585,2025-02-26 05:12:43.507744,completed,2072.61,0.0,165.81,2238.42,paypal,202 Ellis Union Apt. 172,Lake Laura,LA,07332,2025-02-26 05:12:43.507744,2025-02-28 05:12:43.507744
4382,494,2026-01-19 08:30:37.798394,returned,66.49,0.0,5.32,71.81,paypal,05093 Proctor Rapid,Williamport,SD,17538,2026-01-19 08:30:37.798394,2026-01-22 08:30:37.798394
4383,469,2025-06-07 01:27:45.105564,cancelled,796.59,0.0,63.73,860.32,debit_card,73920 Jessica Stream Apt. 546,Lake Bryan,MH,21350,2025-06-07 01:27:45.105564,2025-06-10 01:27:45.105564
4384,75,2025-02-12 22:48:01.014337,completed,303.36,0.0,24.27,327.63,apple_pay,529 Anna Rue,Rasmussenmouth,WY,56921,2025-02-12 22:48:01.014337,2025-02-15 22:48:01.014337
4385,377,2025-09-04 14:02:24.980225,cancelled,766.06,0.0,61.28,827.34,debit_card,96003 Simmons Green Apt. 958,Valdezborough,WI,75793,2025-09-04 14:02:24.980225,2025-09-06 14:02:24.980225
4386,369,2025-11-18 14:33:11.945500,cancelled,1374.19,0.0,109.94,1484.13,credit_card,083 Michael Bypass Suite 158,West Angelaside,PR,97659,2025-11-18 14:33:11.945500,2025-11-19 14:33:11.945500
4387,291,2025-11-03 19:18:38.240572,completed,943.4,0.0,75.47,1018.87,paypal,710 Katie Inlet,South Clintonmouth,GA,39246,2025-11-03 19:18:38.240572,2025-11-05 19:18:38.240572
4388,97,2025-11-28 20:27:44.015081,completed,362.4,0.0,28.99,391.39,paypal,1152 Martin Club Apt. 599,Bushchester,SD,22127,2025-11-28 20:27:44.015081,2025-11-28 20:27:44.015081
4389,816,2025-05-09 08:57:24.943287,completed,3298.54,0.0,263.88,3562.42,credit_card,9238 Sherri Court Apt. 489,New Patriciaton,VA,07773,2025-05-09 08:57:24.943287,2025-05-13 08:57:24.943287
4390,51,2024-10-07 14:03:11.827853,returned,2053.46,0.0,164.28,2217.74,credit_card,018 Kevin Estates Suite 358,Meghanview,ID,83739,2024-10-07 14:03:11.827853,2024-10-12 14:03:11.827853
4391,553,2025-12-14 20:06:53.793377,shipped,623.8,0.0,49.9,673.7,paypal,11667 Laura Ridges,West Peggymouth,PW,60340,2025-12-14 20:06:53.793377,2025-12-16 20:06:53.793377
4392,983,2025-07-01 10:59:29.430264,completed,1650.99,0.0,132.08,1783.07,paypal,80884 Ryan Overpass Apt. 339,Lake Lisafurt,DE,48122,2025-07-01 10:59:29.430264,2025-07-01 10:59:29.430264
4393,386,2025-11-17 16:27:36.325218,returned,1513.88,0.0,121.11,1634.99,credit_card,184 Kelsey Rapid,Hallmouth,ME,16867,2025-11-17 16:27:36.325218,2025-11-18 16:27:36.325218
4394,123,2025-10-25 12:50:34.434902,returned,225.77,0.0,18.06,243.83,apple_pay,57775 Tucker Coves Apt. 914,New James,VA,82633,2025-10-25 12:50:34.434902,2025-10-29 12:50:34.434902
4395,620,2025-10-02 11:56:10.856137,completed,401.07,0.0,32.09,433.16,paypal,98726 Glenn Ports Suite 322,Christianfort,MP,39632,2025-10-02 11:56:10.856137,2025-10-06 11:56:10.856137
4396,938,2024-02-07 01:31:03.734721,returned,960.59,0.0,76.85,1037.44,paypal,545 Duarte Creek Apt. 919,Harringtonborough,PW,41240,2024-02-07 01:31:03.734721,2024-02-10 01:31:03.734721
4397,442,2025-11-24 16:07:41.308479,returned,1316.81,0.0,105.34,1422.15,debit_card,2817 Cummings Drives,East Kristin,MD,23018,2025-11-24 16:07:41.308479,2025-11-27 16:07:41.308479
4398,749,2026-01-01 17:47:26.969065,cancelled,1009.29,0.0,80.74,1090.03,credit_card,4370 Christina Throughway Suite 391,Lake Shannonfort,NE,55645,2026-01-01 17:47:26.969065,2026-01-02 17:47:26.969065
4399,853,2025-03-03 01:41:49.371637,completed,362.8,0.0,29.02,391.82,apple_pay,14249 Robles Extensions Apt. 796,Kevinchester,AL,31231,2025-03-03 01:41:49.371637,2025-03-05 01:41:49.371637
4400,531,2026-01-18 13:39:17.672458,completed,655.64,0.0,52.45,708.09,debit_card,525 Gould Extensions Suite 218,New Mark,KS,47952,2026-01-18 13:39:17.672458,2026-01-21 13:39:17.672458
4401,265,2026-01-01 03:57:23.331688,shipped,740.05,0.0,59.2,799.25,debit_card,750 Darryl Crossing Suite 830,Hillville,WY,78210,2026-01-01 03:57:23.331688,2026-01-01 03:57:23.331688
4402,113,2025-04-19 14:33:32.969406,completed,2815.47,0.0,225.24,3040.71,paypal,016 Johnson Plaza Apt. 199,Pamelaside,IL,86300,2025-04-19 14:33:32.969406,2025-04-23 14:33:32.969406
4403,255,2024-11-29 03:34:08.952691,completed,1046.55,0.0,83.72,1130.27,apple_pay,750 House Street Apt. 370,Crystaltown,UT,87752,2024-11-29 03:34:08.952691,2024-12-03 03:34:08.952691
4404,590,2025-05-05 14:22:55.436448,completed,193.66,0.0,15.49,209.15,debit_card,65812 Anthony Land Apt. 294,North Marcuschester,IL,06011,2025-05-05 14:22:55.436448,2025-05-06 14:22:55.436448
4405,986,2025-11-18 05:51:23.079222,completed,319.88,0.0,25.59,345.47,apple_pay,26096 Russell Plaza Suite 108,Emilyfort,ID,45952,2025-11-18 05:51:23.079222,2025-11-20 05:51:23.079222
4406,805,2025-08-25 15:26:52.673971,shipped,491.86,0.0,39.35,531.21,debit_card,10384 Garcia Lock Suite 566,Aaronmouth,CA,71649,2025-08-25 15:26:52.673971,2025-08-28 15:26:52.673971
4407,819,2025-05-22 10:38:52.631236,returned,326.5,0.0,26.12,352.62,paypal,8221 Kelly Route,Jacksonfurt,MP,81540,2025-05-22 10:38:52.631236,2025-05-23 10:38:52.631236
4408,133,2026-01-19 02:23:38.829441,completed,503.43,0.0,40.27,543.7,paypal,5182 Edwards Forge,Ianborough,NM,97115,2026-01-19 02:23:38.829441,2026-01-22 02:23:38.829441
4409,840,2025-10-31 22:49:42.910015,cancelled,3039.57,0.0,243.17,3282.74,credit_card,7380 Thomas Ford,Lake Brittanymouth,MP,95171,2025-10-31 22:49:42.910015,2025-11-05 22:49:42.910015
4410,51,2025-08-27 22:08:37.278280,cancelled,929.94,0.0,74.4,1004.34,debit_card,018 Kevin Estates Suite 358,Meghanview,ID,83739,2025-08-27 22:08:37.278280,2025-09-01 22:08:37.278280
4411,506,2026-01-13 06:12:08.580904,cancelled,2304.0,0.0,184.32,2488.32,paypal,9970 Ashley Mill,East Brianbury,TN,78606,2026-01-13 06:12:08.580904,2026-01-15 06:12:08.580904
4412,405,2025-11-26 00:37:22.112387,cancelled,105.58,0.0,8.45,114.03,credit_card,4362 Rodriguez Run Suite 496,East Jeffside,FM,21042,2025-11-26 00:37:22.112387,2025-11-27 00:37:22.112387
4413,110,2025-12-14 01:14:44.649599,shipped,527.85,0.0,42.23,570.08,credit_card,114 Stephen Hill,Stevenville,GU,23399,2025-12-14 01:14:44.649599,2025-12-16 01:14:44.649599
4414,964,2026-01-19 07:19:10.554887,completed,372.01,0.0,29.76,401.77,apple_pay,939 Patel Common,Nortonfort,CA,63812,2026-01-19 07:19:10.554887,2026-01-20 07:19:10.554887
4415,996,2024-10-24 07:28:18.725985,cancelled,644.93,0.0,51.59,696.52,paypal,54847 Rose Knolls,Avilafort,PA,59099,2024-10-24 07:28:18.725985,2024-10-29 07:28:18.725985
4416,406,2026-01-09 06:59:25.678660,returned,605.72,0.0,48.46,654.18,credit_card,111 Alan Wall,West Melissamouth,MH,47253,2026-01-09 06:59:25.678660,2026-01-13 06:59:25.678660
4417,593,2025-09-26 17:09:18.456325,processing,348.66,0.0,27.89,376.55,debit_card,13204 Brandon Estates,Amandaville,LA,96542,2025-09-26 17:09:18.456325,2025-10-01 17:09:18.456325
4418,445,2024-03-24 02:58:37.302379,shipped,156.94,0.0,12.56,169.5,paypal,60321 Brooks Keys Suite 661,Michaelhaven,OH,63036,2024-03-24 02:58:37.302379,2024-03-26 02:58:37.302379
4419,212,2025-09-16 04:13:06.862591,cancelled,677.23,0.0,54.18,731.41,credit_card,84993 Alicia Ports,South Samantha,IA,65789,2025-09-16 04:13:06.862591,2025-09-20 04:13:06.862591
4420,24,2025-03-28 13:32:41.320704,processing,236.32,0.0,18.91,255.23,apple_pay,5655 Mia Isle,Steeleport,TN,52989,2025-03-28 13:32:41.320704,2025-03-30 13:32:41.320704
4421,99,2025-10-26 14:20:11.930363,completed,673.24,0.0,53.86,727.1,credit_card,115 Arellano Radial,New Bruce,MS,68996,2025-10-26 14:20:11.930363,2025-10-26 14:20:11.930363
4422,962,2025-10-07 14:39:49.227446,completed,334.49,0.0,26.76,361.25,apple_pay,21503 Hale Keys,Mckinneyland,SC,74298,2025-10-07 14:39:49.227446,2025-10-08 14:39:49.227446
4423,1000,2025-04-29 23:17:29.933675,completed,694.21,0.0,55.54,749.75,debit_card,712 Cox Forges Suite 027,Griffintown,MS,39970,2025-04-29 23:17:29.933675,2025-04-30 23:17:29.933675
4424,535,2025-10-03 19:09:07.634302,completed,905.6,0.0,72.45,978.05,apple_pay,98642 Anderson Ford,New Shannon,NC,31363,2025-10-03 19:09:07.634302,2025-10-04 19:09:07.634302
4425,504,2026-01-14 22:26:48.689931,shipped,970.47,0.0,77.64,1048.11,debit_card,90529 William Trail Suite 683,South Brianburgh,VT,58111,2026-01-14 22:26:48.689931,2026-01-18 22:26:48.689931
4426,770,2023-04-29 15:09:28.363708,completed,5797.49,0.0,463.8,6261.29,debit_card,693 Lutz Street,Deborahville,MO,64178,2023-04-29 15:09:28.363708,2023-05-03 15:09:28.363708
4427,932,2025-01-22 08:49:12.074489,completed,1583.32,0.0,126.67,1709.99,apple_pay,2579 Aguilar Circle,West Sarafort,PA,33646,2025-01-22 08:49:12.074489,2025-01-24 08:49:12.074489
4428,297,2025-12-22 14:51:10.414313,shipped,1051.23,0.0,84.1,1135.33,apple_pay,463 Kimberly Plaza,Wilsonfort,DE,46456,2025-12-22 14:51:10.414313,2025-12-27 14:51:10.414313
4429,557,2024-12-30 00:23:34.597559,returned,18.21,14.99,1.46,34.66,credit_card,811 Dickson Lake,Lake Alejandro,DC,96933,2024-12-30 00:23:34.597559,2025-01-03 00:23:34.597559
4430,341,2025-10-23 19:57:25.284695,returned,754.88,0.0,60.39,815.27,debit_card,55638 Shelby Camp Apt. 818,Moodyton,GA,37606,2025-10-23 19:57:25.284695,2025-10-23 19:57:25.284695
4431,81,2025-04-07 18:48:21.669239,returned,879.79,0.0,70.38,950.17,debit_card,7116 Neal Wells Suite 775,Port Kimland,VA,60590,2025-04-07 18:48:21.669239,2025-04-11 18:48:21.669239
4432,273,2026-01-01 08:05:09.762963,completed,1235.27,0.0,98.82,1334.09,paypal,5016 Gonzalez Pines,South David,NM,01406,2026-01-01 08:05:09.762963,2026-01-03 08:05:09.762963
4433,189,2025-07-21 16:53:59.594394,completed,1154.01,0.0,92.32,1246.33,credit_card,06727 Moore Streets Suite 474,Port Annette,PW,58448,2025-07-21 16:53:59.594394,2025-07-21 16:53:59.594394
4434,255,2025-12-12 09:07:45.208490,completed,1236.98,0.0,98.96,1335.94,credit_card,750 House Street Apt. 370,Crystaltown,UT,87752,2025-12-12 09:07:45.208490,2025-12-17 09:07:45.208490
4435,665,2026-01-18 18:56:43.030552,cancelled,1251.24,0.0,100.1,1351.34,apple_pay,614 Stanley Pike Suite 437,South Jessicaland,ND,99125,2026-01-18 18:56:43.030552,2026-01-20 18:56:43.030552
4436,749,2024-11-05 00:50:45.424254,returned,476.9,0.0,38.15,515.05,debit_card,4370 Christina Throughway Suite 391,Lake Shannonfort,NE,55645,2024-11-05 00:50:45.424254,2024-11-08 00:50:45.424254
4437,645,2025-12-19 00:14:24.925853,processing,991.46,0.0,79.32,1070.78,credit_card,72884 Shane Meadow Suite 207,Vegaberg,NJ,09361,2025-12-19 00:14:24.925853,2025-12-24 00:14:24.925853
4438,185,2023-04-05 21:51:33.061189,cancelled,135.33,0.0,10.83,146.16,debit_card,625 Padilla Alley,South Patriciamouth,NC,04788,2023-04-05 21:51:33.061189,2023-04-09 21:51:33.061189
4439,365,2024-06-26 12:17:22.033382,completed,3125.49,0.0,250.04,3375.53,apple_pay,3273 Anderson Circles Apt. 397,Sanchezmouth,IA,23684,2024-06-26 12:17:22.033382,2024-07-01 12:17:22.033382
4440,202,2026-01-15 19:00:26.425113,shipped,1594.84,0.0,127.59,1722.43,debit_card,3514 Reynolds Plains Suite 366,Colleenmouth,TN,72271,2026-01-15 19:00:26.425113,2026-01-19 19:00:26.425113
4441,723,2024-11-28 12:26:14.888544,completed,176.62,0.0,14.13,190.75,debit_card,8621 Todd Plaza Apt. 871,New Emilyhaven,MD,55976,2024-11-28 12:26:14.888544,2024-11-29 12:26:14.888544
4442,491,2025-04-25 21:20:37.790999,shipped,4293.93,0.0,343.51,4637.44,apple_pay,7812 Figueroa Parks,East Charles,MP,21666,2025-04-25 21:20:37.790999,2025-04-29 21:20:37.790999
4443,885,2025-09-12 05:33:18.762474,completed,332.5,0.0,26.6,359.1,credit_card,01101 Coleman Mall,Port Brendaborough,OH,34307,2025-09-12 05:33:18.762474,2025-09-12 05:33:18.762474
4444,930,2026-01-18 15:09:47.446382,returned,425.97,0.0,34.08,460.05,credit_card,395 Hannah Curve,Douglaston,NH,88153,2026-01-18 15:09:47.446382,2026-01-23 15:09:47.446382
4445,437,2025-05-03 05:46:40.304427,completed,29.44,14.99,2.36,46.79,paypal,67917 Hughes Crest Apt. 215,North Melanieview,CT,72392,2025-05-03 05:46:40.304427,2025-05-06 05:46:40.304427
4446,129,2024-05-30 03:05:48.378657,cancelled,1004.85,0.0,80.39,1085.24,debit_card,69448 Cunningham Ridge,Victoriafurt,WV,27199,2024-05-30 03:05:48.378657,2024-06-02 03:05:48.378657
4447,176,2026-01-18 08:02:46.131736,returned,947.19,0.0,75.78,1022.97,credit_card,2569 Zachary Trail Suite 766,New Jeremiahfurt,UT,63686,2026-01-18 08:02:46.131736,2026-01-18 08:02:46.131736
4448,191,2025-10-18 14:41:21.340365,completed,1661.48,0.0,132.92,1794.4,debit_card,06462 Page Throughway Apt. 326,Angelaton,GU,40083,2025-10-18 14:41:21.340365,2025-10-19 14:41:21.340365
4449,312,2025-12-20 11:11:51.224308,shipped,346.94,0.0,27.76,374.7,credit_card,1487 Joseph Springs,Pamelafurt,OR,55196,2025-12-20 11:11:51.224308,2025-12-20 11:11:51.224308
4450,488,2025-10-18 08:35:47.618735,completed,284.16,0.0,22.73,306.89,paypal,205 Dana Groves Apt. 777,Peterton,VT,59355,2025-10-18 08:35:47.618735,2025-10-21 08:35:47.618735
4451,828,2024-05-25 11:22:48.630877,processing,162.42,0.0,12.99,175.41,credit_card,804 Laura Flat,Angelaland,MP,44232,2024-05-25 11:22:48.630877,2024-05-28 11:22:48.630877
4452,291,2025-12-24 16:37:25.777841,completed,595.81,0.0,47.66,643.47,debit_card,710 Katie Inlet,South Clintonmouth,GA,39246,2025-12-24 16:37:25.777841,2025-12-24 16:37:25.777841
4453,952,2026-01-18 22:00:06.581698,completed,343.33,0.0,27.47,370.8,credit_card,2285 Moore Trail,South Donald,WY,29220,2026-01-18 22:00:06.581698,2026-01-22 22:00:06.581698
4454,240,2026-01-18 08:32:21.695494,completed,678.98,0.0,54.32,733.3,apple_pay,428 Clark Common,Gibbsland,GA,67166,2026-01-18 08:32:21.695494,2026-01-23 08:32:21.695494
4455,266,2025-12-02 03:29:11.676753,completed,155.6,0.0,12.45,168.05,credit_card,92087 Martinez Crossroad,Lake Evan,OH,34155,2025-12-02 03:29:11.676753,2025-12-04 03:29:11.676753
4456,893,2025-07-10 08:19:57.382386,shipped,202.87,0.0,16.23,219.1,apple_pay,65129 Gomez Course Apt. 051,New Dannyport,UT,70987,2025-07-10 08:19:57.382386,2025-07-13 08:19:57.382386
4457,369,2025-02-11 02:18:01.014713,completed,70.78,0.0,5.66,76.44,apple_pay,083 Michael Bypass Suite 158,West Angelaside,PR,97659,2025-02-11 02:18:01.014713,2025-02-15 02:18:01.014713
4458,688,2023-11-08 11:37:12.470207,completed,365.07,0.0,29.21,394.28,apple_pay,63066 Ryan Branch Suite 028,Lake Cynthiaview,MP,01551,2023-11-08 11:37:12.470207,2023-11-11 11:37:12.470207
4459,85,2025-12-11 04:32:55.878996,cancelled,128.89,0.0,10.31,139.2,apple_pay,91043 Sandra Turnpike,Hunterhaven,WI,54952,2025-12-11 04:32:55.878996,2025-12-12 04:32:55.878996
4460,366,2026-01-04 03:51:38.887953,returned,88.88,0.0,7.11,95.99,apple_pay,7046 Michael Stravenue,Pattersonville,CT,19635,2026-01-04 03:51:38.887953,2026-01-08 03:51:38.887953
4461,993,2023-11-01 09:19:31.430746,cancelled,3087.03,0.0,246.96,3333.99,paypal,303 Holmes Trafficway Suite 736,Donnatown,VI,38650,2023-11-01 09:19:31.430746,2023-11-02 09:19:31.430746
4462,276,2026-01-14 05:21:14.933431,returned,705.54,0.0,56.44,761.98,apple_pay,0931 Omar Pine,Isabelbury,IN,44564,2026-01-14 05:21:14.933431,2026-01-19 05:21:14.933431
4463,813,2025-11-24 07:23:13.608513,returned,1262.37,0.0,100.99,1363.36,debit_card,9950 Joshua Expressway Apt. 302,South Roberto,LA,02774,2025-11-24 07:23:13.608513,2025-11-29 07:23:13.608513
4464,902,2023-08-03 09:37:40.468317,completed,277.6,0.0,22.21,299.81,credit_card,965 Cole Throughway Apt. 756,South Thomasport,GU,29085,2023-08-03 09:37:40.468317,2023-08-05 09:37:40.468317
4465,272,2025-09-09 16:56:56.403041,completed,565.59,0.0,45.25,610.84,debit_card,1538 Kelly Orchard,Josephtown,WA,83230,2025-09-09 16:56:56.403041,2025-09-11 16:56:56.403041
4466,329,2025-10-20 13:47:38.556253,cancelled,500.43,0.0,40.03,540.46,paypal,4490 Kurt Shore Suite 427,Smithtown,NH,05351,2025-10-20 13:47:38.556253,2025-10-25 13:47:38.556253
4467,584,2025-11-16 12:30:39.730172,completed,652.84,0.0,52.23,705.07,credit_card,675 Samuel Meadow,Port Timothy,RI,46031,2025-11-16 12:30:39.730172,2025-11-19 12:30:39.730172
4468,645,2024-10-23 16:59:22.438379,completed,34.34,14.99,2.75,52.08,apple_pay,72884 Shane Meadow Suite 207,Vegaberg,NJ,09361,2024-10-23 16:59:22.438379,2024-10-23 16:59:22.438379
4469,724,2024-09-06 10:51:49.066317,completed,1357.38,0.0,108.59,1465.97,debit_card,02302 Sawyer Rue Suite 052,West Joyce,CT,38416,2024-09-06 10:51:49.066317,2024-09-08 10:51:49.066317
4470,971,2025-10-12 21:02:08.481198,completed,746.25,0.0,59.7,805.95,apple_pay,2866 Katrina Inlet Apt. 468,Webbton,DE,52383,2025-10-12 21:02:08.481198,2025-10-15 21:02:08.481198
4471,683,2025-07-13 08:19:47.342295,completed,528.62,0.0,42.29,570.91,credit_card,160 Nicholson Alley,West Alexbury,MH,02152,2025-07-13 08:19:47.342295,2025-07-17 08:19:47.342295
4472,548,2024-08-13 02:31:13.047692,returned,756.0,0.0,60.48,816.48,debit_card,22069 Calhoun Island Suite 120,Lake Derekmouth,MH,41624,2024-08-13 02:31:13.047692,2024-08-18 02:31:13.047692
4473,442,2023-11-03 21:21:58.333622,shipped,3677.92,0.0,294.23,3972.15,debit_card,2817 Cummings Drives,East Kristin,MD,23018,2023-11-03 21:21:58.333622,2023-11-06 21:21:58.333622
4474,542,2025-11-22 19:12:13.248516,completed,754.66,0.0,60.37,815.03,apple_pay,225 Rivas Station,Lake Brandonfurt,IN,92792,2025-11-22 19:12:13.248516,2025-11-25 19:12:13.248516
4475,284,2025-04-20 14:32:00.764078,cancelled,329.47,0.0,26.36,355.83,paypal,68592 Hernandez Shores,Colleenport,MI,14122,2025-04-20 14:32:00.764078,2025-04-22 14:32:00.764078
4476,542,2026-01-19 04:58:21.624063,returned,1091.05,0.0,87.28,1178.33,credit_card,225 Rivas Station,Lake Brandonfurt,IN,92792,2026-01-19 04:58:21.624063,2026-01-22 04:58:21.624063
4477,486,2025-10-25 07:59:00.721426,completed,82.6,0.0,6.61,89.21,apple_pay,4186 Cooper Roads,Port Jayside,NJ,56331,2025-10-25 07:59:00.721426,2025-10-25 07:59:00.721426
4478,17,2026-01-18 08:41:33.391689,completed,626.6,0.0,50.13,676.73,apple_pay,6417 Kaitlyn Center Suite 310,East Jamestown,RI,20474,2026-01-18 08:41:33.391689,2026-01-18 08:41:33.391689
4479,815,2025-07-26 18:06:52.501188,processing,42.57,9.99,3.41,55.97,paypal,83025 Gonzalez Manor Suite 815,New Shari,WI,71013,2025-07-26 18:06:52.501188,2025-07-31 18:06:52.501188
4480,736,2026-01-18 10:25:25.563736,completed,1286.98,0.0,102.96,1389.94,debit_card,215 Wiley Club,North Samantha,IL,43950,2026-01-18 10:25:25.563736,2026-01-21 10:25:25.563736
4481,219,2025-01-12 22:46:26.282126,cancelled,96.54,0.0,7.72,104.26,debit_card,93417 Glen Estate Suite 167,Jimmyside,AR,02877,2025-01-12 22:46:26.282126,2025-01-13 22:46:26.282126
4482,879,2025-12-29 00:14:24.700835,processing,912.52,0.0,73.0,985.52,credit_card,10108 Schneider Hill Suite 125,South Benjamin,LA,03295,2025-12-29 00:14:24.700835,2026-01-01 00:14:24.700835
4483,307,2025-04-10 15:57:32.471278,completed,410.14,0.0,32.81,442.95,paypal,6371 Clark Ramp,Kathleenport,VT,60010,2025-04-10 15:57:32.471278,2025-04-12 15:57:32.471278
4484,91,2025-08-27 02:12:45.017760,cancelled,319.32,0.0,25.55,344.87,credit_card,35680 Green Extensions,South Melissaside,WA,72606,2025-08-27 02:12:45.017760,2025-08-27 02:12:45.017760
4485,290,2025-06-12 04:07:25.843609,completed,961.78,0.0,76.94,1038.72,credit_card,679 Kelly Drive,Millerland,VT,30853,2025-06-12 04:07:25.843609,2025-06-17 04:07:25.843609
4486,115,2025-12-15 12:27:18.097730,completed,274.8,0.0,21.98,296.78,credit_card,216 Gordon Lights,Pettybury,KY,52650,2025-12-15 12:27:18.097730,2025-12-20 12:27:18.097730
4487,407,2025-04-28 00:36:33.381366,completed,238.1,0.0,19.05,257.15,apple_pay,1896 Anna Road,Gravesview,UT,33189,2025-04-28 00:36:33.381366,2025-05-03 00:36:33.381366
4488,316,2026-01-19 06:24:41.099510,completed,434.87,0.0,34.79,469.66,credit_card,0787 Christopher Groves,West Brookeport,OK,63607,2026-01-19 06:24:41.099510,2026-01-24 06:24:41.099510
4489,377,2025-08-07 20:25:04.426891,returned,502.83,0.0,40.23,543.06,credit_card,96003 Simmons Green Apt. 958,Valdezborough,WI,75793,2025-08-07 20:25:04.426891,2025-08-11 20:25:04.426891
4490,975,2026-01-18 17:20:38.788932,completed,712.37,0.0,56.99,769.36,credit_card,254 Adkins Crossroad Suite 351,South Taraside,WV,24954,2026-01-18 17:20:38.788932,2026-01-22 17:20:38.788932
4491,852,2025-12-01 14:40:59.657116,cancelled,1255.15,0.0,100.41,1355.56,paypal,55078 Pierce Route Suite 860,North Jeremy,OR,17548,2025-12-01 14:40:59.657116,2025-12-03 14:40:59.657116
4492,129,2025-08-08 04:31:07.786750,completed,1069.14,0.0,85.53,1154.67,debit_card,69448 Cunningham Ridge,Victoriafurt,WV,27199,2025-08-08 04:31:07.786750,2025-08-11 04:31:07.786750
4493,963,2025-10-01 20:42:21.114022,completed,662.16,0.0,52.97,715.13,credit_card,002 Floyd Orchard Apt. 801,North Jackport,AS,46876,2025-10-01 20:42:21.114022,2025-10-01 20:42:21.114022
4494,761,2026-01-13 04:55:58.357427,completed,98.17,0.0,7.85,106.02,debit_card,28532 White Throughway,Jordanside,AS,85350,2026-01-13 04:55:58.357427,2026-01-16 04:55:58.357427
4495,996,2024-04-28 01:26:13.135030,completed,5043.82,0.0,403.51,5447.33,credit_card,54847 Rose Knolls,Avilafort,PA,59099,2024-04-28 01:26:13.135030,2024-05-02 01:26:13.135030
4496,211,2024-07-03 20:12:56.244931,completed,588.43,0.0,47.07,635.5,apple_pay,7287 Jacob Center,East Barry,KS,21938,2024-07-03 20:12:56.244931,2024-07-04 20:12:56.244931
4497,951,2025-09-04 11:54:40.873430,completed,1745.18,0.0,139.61,1884.79,debit_card,4063 Miller Passage,Dwayneberg,KY,61447,2025-09-04 11:54:40.873430,2025-09-07 11:54:40.873430
4498,260,2025-07-15 10:26:34.094635,completed,1540.99,0.0,123.28,1664.27,debit_card,71487 Peggy Crescent,Batesbury,IA,28241,2025-07-15 10:26:34.094635,2025-07-20 10:26:34.094635
4499,486,2026-01-15 12:00:28.091788,cancelled,377.28,0.0,30.18,407.46,apple_pay,4186 Cooper Roads,Port Jayside,NJ,56331,2026-01-15 12:00:28.091788,2026-01-20 12:00:28.091788
4500,650,2025-08-04 11:54:59.864108,shipped,623.49,0.0,49.88,673.37,debit_card,065 Brown Keys,Danielbury,WA,79761,2025-08-04 11:54:59.864108,2025-08-06 11:54:59.864108
4501,544,2025-06-11 23:19:55.514732,processing,1007.64,0.0,80.61,1088.25,apple_pay,61053 Brown Port Apt. 300,Joneschester,OR,41645,2025-06-11 23:19:55.514732,2025-06-16 23:19:55.514732
4502,10,2026-01-18 11:34:31.945472,completed,65.44,0.0,5.24,70.68,credit_card,9826 Bobby Lakes,West Jasonbury,TN,13974,2026-01-18 11:34:31.945472,2026-01-20 11:34:31.945472
4503,749,2025-11-09 04:37:00.208893,processing,803.17,0.0,64.25,867.42,paypal,4370 Christina Throughway Suite 391,Lake Shannonfort,NE,55645,2025-11-09 04:37:00.208893,2025-11-09 04:37:00.208893
